nome,categoria,origem
Acém sem gordura frito com óleo,Carnes e derivados,TBCA 7.2
Acém sem gordura frito com óleo e sal,Carnes e derivados,TBCA 7.2
Alcatra à milanesa frita com óleo,Carnes e derivados,TBCA 7.2
Alcatra à milanesa frita com óleo e sal,Carnes e derivados,TBCA 7.2
"Alcatra acebolada com óleo de soja, pimenta do reino e sal",Carnes e derivados,TBCA 7.2
Alcatra crua,Carnes e derivados,TBCA 7.2
Alcatra de búfalo crua,Carnes e derivados,TBCA 7.2
Alcatra frita com óleo,Carnes e derivados,TBCA 7.2
Alcatra frita com óleo e sal,Carnes e derivados,TBCA 7.2
Alcatra refogada com óleo,Carnes e derivados,TBCA 7.2
Alcatra refogada com óleo e sal,Carnes e derivados,TBCA 7.2
Almôndega ao sugo,Carnes e derivados,TBCA 7.2
Almôndega de carne bovina grelhada com sal,Carnes e derivados,TBCA 7.2
Almôndega de carne bovina grelhada sem sal,Carnes e derivados,TBCA 7.2
Almôndega de carne de ave industrializada crua com sal,Carnes e derivados,TBCA 7.2
Almôndega de carne de boi crua com sal (Sadia),Carnes e derivados,TBCA 7.2
Almôndega de carne de boi industrializada crua com sal,Carnes e derivados,TBCA 7.2
Almôndega de carne de boi industrializada frita com sal,Carnes e derivados,TBCA 7.2
Almôndega de frango crua com sal (Sadia),Carnes e derivados,TBCA 7.2
Apresuntado cozido,Carnes e derivados,TBCA 7.2
Apresuntado fatiado cozido (Sadia),Carnes e derivados,TBCA 7.2
Apresuntado metro cozido (Seara),Carnes e derivados,TBCA 7.2
Apresuntado retangular cozido (Seara),Carnes e derivados,TBCA 7.2
Arrumadinho de frango com sal,Carnes e derivados,TBCA 7.2
Arrumadinho de frango sem sal,Carnes e derivados,TBCA 7.2
Asa de frango com pele à milanesa frita com óleo com sal,Carnes e derivados,TBCA 7.2
Asa de frango com pele à milanesa frita com óleo de soja,Carnes e derivados,TBCA 7.2
Asa de frango com pele assada,Carnes e derivados,TBCA 7.2
Asa de frango com pele assada com sal,Carnes e derivados,TBCA 7.2
Asa de frango com pele cozida,Carnes e derivados,TBCA 7.2
Asa de frango com pele cozida com sal,Carnes e derivados,TBCA 7.2
Asa de frango com pele crua,Carnes e derivados,TBCA 7.2
Asa de frango com pele frita com óleo de soja,Carnes e derivados,TBCA 7.2
Asa de frango com pele frita com óleo de soja e sal,Carnes e derivados,TBCA 7.2
Asa de frango com pele refogada,Carnes e derivados,TBCA 7.2
Asa de frango com pele refogada com sal,Carnes e derivados,TBCA 7.2
Atolado de frango com sal,Carnes e derivados,TBCA 7.2
Atolado de frango sem sal,Carnes e derivados,TBCA 7.2
Baço bovino cozido,Carnes e derivados,TBCA 7.2
Baço bovino refogado com óleo e sal,Carnes e derivados,TBCA 7.2
Barreado com sal,Carnes e derivados,TBCA 7.2
Barreado sem sal,Carnes e derivados,TBCA 7.2
Bife à cavalo com sal,Carnes e derivados,TBCA 7.2
Bife à cavalo sem sal,Carnes e derivados,TBCA 7.2
Bife à parmegiana com sal,Carnes e derivados,TBCA 7.2
Bife à parmegiana sem sal,Carnes e derivados,TBCA 7.2
Bife à role com carne bovina e sal,Carnes e derivados,TBCA 7.2
Bife à role sem sal,Carnes e derivados,TBCA 7.2
Bisteca de porco crua,Carnes e derivados,TBCA 7.2
Bisteca de porco empanada frita com óleo de soja,Carnes e derivados,TBCA 7.2
Bisteca de porco empanada frita com óleo de soja e sal,Carnes e derivados,TBCA 7.2
Bisteca de porco frita com óleo de soja,Carnes e derivados,TBCA 7.2
Bisteca de porco frita com óleo de soja e sal,Carnes e derivados,TBCA 7.2
"Bisteca de porco frita com óleo, cebola, alho e sal",Carnes e derivados,TBCA 7.2
Bisteca de porco grelhada,Carnes e derivados,TBCA 7.2
Bisteca de porco refogada,Carnes e derivados,TBCA 7.2
Bisteca de porco refogada com óleo e sal,Carnes e derivados,TBCA 7.2
Bisteca suína grelhada/assada com sal,Carnes e derivados,TBCA 7.2
Blanquet fatiado cozido (Sadia),Carnes e derivados,TBCA 7.2
Bolinho de mandioca recheada com carne moída caseiro frito,Carnes e derivados,TBCA 7.2
Bolinho de mandioca recheado com carne moída caseiro frito,Carnes e derivados,TBCA 7.2
Bovina filé mignon sem gordura refogada com óleo e sal,Carnes e derivados,TBCA 7.2
Bucho bovino cozido,Carnes e derivados,TBCA 7.2
Bucho bovino cozido com óleo,Carnes e derivados,TBCA 7.2
Bucho bovino cozido com sal,Carnes e derivados,TBCA 7.2
Bucho bovino cozido com sal,Carnes e derivados,TBCA 7.2
Bucho bovino cru,Carnes e derivados,TBCA 7.2
Cabrito assado,Carnes e derivados,TBCA 7.2
"Cabrito cozido com batata, cenoura, chuchu, abobrinha, ervilha em vagem, alecrim e com óleo, cebola, alho e pimenta do reino",Carnes e derivados,TBCA 7.2
"Cabrito cozido com batata, cenoura, chuchu, abobrinha, ervilha em vagem, alecrim e com óleo, cebola, alho e pimenta do reino com sal",Carnes e derivados,TBCA 7.2
Cabrito cozido e assado,Carnes e derivados,TBCA 7.2
Cabrito cozido e assado com sal,Carnes e derivados,TBCA 7.2
Caldeirada de cabrito com sal,Carnes e derivados,TBCA 7.2
Caldeirada de cabrito sem sal,Carnes e derivados,TBCA 7.2
Caldeirada de cordeiro com sal,Carnes e derivados,TBCA 7.2
Caldeirada de cordeiro sem sal,Carnes e derivados,TBCA 7.2
Caldo de carne caseiro,Carnes e derivados,TBCA 7.2
Caldo de carne com sal,Carnes e derivados,TBCA 7.2
Caldo de frango caseiro,Carnes e derivados,TBCA 7.2
Caldo de mocotó,Carnes e derivados,TBCA 7.2
Caldo de mocotó com sal,Carnes e derivados,TBCA 7.2
Capa de contra-filé com gordura crua,Carnes e derivados,TBCA 7.2
Capa de contra-filé com gordura grelhada,Carnes e derivados,TBCA 7.2
Capa de contra-filé com gordura grelhada com manteiga,Carnes e derivados,TBCA 7.2
Capa de contra-filé com gordura grelhada com manteiga e sal,Carnes e derivados,TBCA 7.2
Capa de contra-filé com gordura grelhada com óleo,Carnes e derivados,TBCA 7.2
Capa de contra-filé com gordura grelhada molho mostarde,Carnes e derivados,TBCA 7.2
Capa de contra-filé sem gordura grelhada,Carnes e derivados,TBCA 7.2
Capa de contra-filé sem gordura grelhada com manteiga,Carnes e derivados,TBCA 7.2
Capa de contra-filé sem gordura grelhada com manteiga e sal,Carnes e derivados,TBCA 7.2
Capa de contra-filé sem gordura grelhada com óleo,Carnes e derivados,TBCA 7.2
Capa de contra-filé sem gordura grelhada com óleo e cebola e sal,Carnes e derivados,TBCA 7.2
"Carne (acém, capa de contrafilé, costela, músculo, paleta, peito) cozida/grelhada/assada com sal",Carnes e derivados,TBCA 7.2
"Carne (acém, paleta, peito) frita com óleo de soja e sal",Carnes e derivados,TBCA 7.2
"Carne (alcatra, contrafilé, coxão mole, filé mignon, lagarto, patinho) cozida/grelhada/assada com sal",Carnes e derivados,TBCA 7.2
"Carne (alcatra, contrafilé, coxão mole, filé mignon, lagarto, patinho) frita com óleo e sal",Carnes e derivados,TBCA 7.2
"Carne (alcatra, contrafilé, coxão mole, filé mignon, lagarto, patinho) refogada com óleo e sal",Carnes e derivados,TBCA 7.2
"Carne (alcatra, contrafilé, coxão mole, filé mignon, patinho) à milanesa frita com óleo de soja e sal",Carnes e derivados,TBCA 7.2
Carne bovina em conserva,Carnes e derivados,TBCA 7.2
Carne bovina em conserva,Carnes e derivados,TBCA 7.2
Carne de avestruz cozida,Carnes e derivados,TBCA 7.2
Carne de avestruz crua,Carnes e derivados,TBCA 7.2
Carne de búfalo crua,Carnes e derivados,TBCA 7.2
Carne de cabrito assada com sal,Carnes e derivados,TBCA 7.2
"Carne de cabrito cozido com cenoura, chuchu, abobrinha, ervilha em vagem, alecrim, óleo, cebola alho e pimenta do reino",Carnes e derivados,TBCA 7.2
"Carne de cabrito cozido com cenoura, chuchu, abobrinha, ervilha em vagem, alecrim, óleo, cebola alho. pimenta do reino  e sal",Carnes e derivados,TBCA 7.2
Carne de cabrito cozido com óleo de soja e sal,Carnes e derivados,TBCA 7.2
Carne de cabrito crua,Carnes e derivados,TBCA 7.2
Carne de cabrito crua,Carnes e derivados,TBCA 7.2
"Carne de caça (capivara, coelho) cozida assada com sal",Carnes e derivados,TBCA 7.2
"Carne de caça (capivara, coelho) cozida e assada",Carnes e derivados,TBCA 7.2
Carne de caça (esquilo) crua,Carnes e derivados,TBCA 7.2
Carne de caça (paca) assada,Carnes e derivados,TBCA 7.2
Carne de caça crua,Carnes e derivados,TBCA 7.2
Carne de capão (meia carcaça) crua,Carnes e derivados,TBCA 7.2
Carne de capão cru,Carnes e derivados,TBCA 7.2
Carne de capão crua,Carnes e derivados,TBCA 7.2
Carne de coelho cozida,Carnes e derivados,TBCA 7.2
Carne de coelho cozida com sal,Carnes e derivados,TBCA 7.2
Carne de coelho selecta crua,Carnes e derivados,TBCA 7.2
Carne de cordeiro (meia carcaça) crua,Carnes e derivados,TBCA 7.2
Carne de cordeiro cru,Carnes e derivados,TBCA 7.2
Carne de frango crua,Carnes e derivados,TBCA 7.2
Carne de frango preparada,Carnes e derivados,TBCA 7.2
Carne de novilho crua,Carnes e derivados,TBCA 7.2
Carne de ovelha (meia carcaça) crua,Carnes e derivados,TBCA 7.2
Carne de ovelha cozida com óleo de soja e sal,Carnes e derivados,TBCA 7.2
Carne de ovelha crua,Carnes e derivados,TBCA 7.2
"Carne de pato assada com tucupi, pimenta-de-cheiro, jambu, chicória (coentro bravo), cebola, alho e sal",Carnes e derivados,TBCA 7.2
Carne de porco (vísceras)  refogada com óleo de soja e sal,Carnes e derivados,TBCA 7.2
Carne de porco (vísceras) cozida,Carnes e derivados,TBCA 7.2
Carne de porco (vísceras) cozida com óleo de soja,Carnes e derivados,TBCA 7.2
Carne de porco (vísceras) cozida com sal,Carnes e derivados,TBCA 7.2
Carne de porco (vísceras) crua,Carnes e derivados,TBCA 7.2
Carne de porco cozida,Carnes e derivados,TBCA 7.2
"Carne de porco cozida com batata, cenoura, chuchu, vagem, molho de tomate e sal",Carnes e derivados,TBCA 7.2
"Carne de porco cozida com batata, cenoura, chuchu, vagem, óleo, cebola e alho com sal",Carnes e derivados,TBCA 7.2
"Carne de porco cozida com batata, cenoura, chuchu, vagem, óleo, cebola, alho e sal",Carnes e derivados,TBCA 7.2
Carne de porco cozida com sal,Carnes e derivados,TBCA 7.2
Carne de porco crua,Carnes e derivados,TBCA 7.2
Carne de porco preparada,Carnes e derivados,TBCA 7.2
Carne de rã crua,Carnes e derivados,TBCA 7.2
Carne de seca dessalgada crua,Carnes e derivados,TBCA 7.2
Carne de tartaruga/ jabuti cozida com sal,Carnes e derivados,TBCA 7.2
Carne de tartaruga/jabuti cozida,Carnes e derivados,TBCA 7.2
Carne de tracajá à milanesa com sal,Carnes e derivados,TBCA 7.2
Carne de tracajá assado,Carnes e derivados,TBCA 7.2
Carne de tracajá assado à milanesa,Carnes e derivados,TBCA 7.2
Carne de tracajá assado com sal,Carnes e derivados,TBCA 7.2
Carne de Tracajá com arroz e sal,Carnes e derivados,TBCA 7.2
Carne de Tracajá cozida,Carnes e derivados,TBCA 7.2
"Carne de Tracajá cozida com cebolinha, alho, colorau (urucum), pimenta do reino e sal",Carnes e derivados,TBCA 7.2
"Carne de Tracajá cozida com cebolinha, alho, cúrcuma, pimenta do reino e sal",Carnes e derivados,TBCA 7.2
Carne de Tracajá frita com óleo de soja e sal,Carnes e derivados,TBCA 7.2
Carne de Tracajá frito com óleo de soja,Carnes e derivados,TBCA 7.2
"Carne de Tracajá refogada com óleo de soja, cebola, alho e sal",Carnes e derivados,TBCA 7.2
Carne de veado crua,Carnes e derivados,TBCA 7.2
Carne desfiada (carne louca),Carnes e derivados,TBCA 7.2
Carne desfiada (carne louca) com sal,Carnes e derivados,TBCA 7.2
"Carne e pele de galinha da angola cozida com óleo de soja, cebola, alho e sal",Carnes e derivados,TBCA 7.2
Carne e pele de galinha da angola cozida com sal,Carnes e derivados,TBCA 7.2
Carne e pele de galinha da angola crua,Carnes e derivados,TBCA 7.2
Carne e pele de ganso com sal,Carnes e derivados,TBCA 7.2
Carne e pele de ganso cozida com sal,Carnes e derivados,TBCA 7.2
"Carne e pele de ganso cozidos  com óleo de soja, cebola, alho, e sal",Carnes e derivados,TBCA 7.2
"Carne moída sem gordura, crua",Carnes e derivados,TBCA 7.2
Carne seca cozida,Carnes e derivados,TBCA 7.2
Carne seca crua,Carnes e derivados,TBCA 7.2
Carne seca crua,Carnes e derivados,TBCA 7.2
Carne seca dessalgada cozida,Carnes e derivados,TBCA 7.2
Carne seca dessalgada frita com óleo de soja,Carnes e derivados,TBCA 7.2
Carne seca dessalgada refogada com óleo,Carnes e derivados,TBCA 7.2
"Charque com abóbora cabotian, salsa com óleo e sal",Carnes e derivados,TBCA 7.2
"Charque com batata e vegetais - cenoura, chuchu e vagem com óleo e sal",Carnes e derivados,TBCA 7.2
"Charque com mandioca, extrato de tomate, pimentão, cebolinha óleo e sal",Carnes e derivados,TBCA 7.2
Charque com óleo de soja e sal,Carnes e derivados,TBCA 7.2
Charque cozido,Carnes e derivados,TBCA 7.2
Charque dessalgada frita com óleo,Carnes e derivados,TBCA 7.2
Charque dessalgada refogada com óleo,Carnes e derivados,TBCA 7.2
Churrasquinho (espetinho) de carne bovina sem sal,Carnes e derivados,TBCA 7.2
Churrasquinho (espetinho) decarne bovina com sal,Carnes e derivados,TBCA 7.2
Churrasquinho misto (espetinho) com sal,Carnes e derivados,TBCA 7.2
Churrasquinho misto (espetinho) sem sal,Carnes e derivados,TBCA 7.2
Contra-filé à milanesa frito,Carnes e derivados,TBCA 7.2
Contra-filé à milanesa frito com sal,Carnes e derivados,TBCA 7.2
Contra-filé bovino cru,Carnes e derivados,TBCA 7.2
Contra-filé com gordura cru,Carnes e derivados,TBCA 7.2
Contra-filé com gordura grelhada com óleo e sal,Carnes e derivados,TBCA 7.2
Contra-filé de costela grelhada,Carnes e derivados,TBCA 7.2
Contra-filé de costela grelhada com manteiga,Carnes e derivados,TBCA 7.2
Contra-filé de costela grelhada com manteiga e sal,Carnes e derivados,TBCA 7.2
Contra-filé de costela grelhada com óleo,Carnes e derivados,TBCA 7.2
Contra-filé de costela grelhada com óleo de soja e sal,Carnes e derivados,TBCA 7.2
Contra-filé de costela grelhada com óleo e sal,Carnes e derivados,TBCA 7.2
Contra-filé de costela grelhada com sal,Carnes e derivados,TBCA 7.2
Contra-filé grelhado/frito,Carnes e derivados,TBCA 7.2
Contra-filé grelhado/frito com manteiga,Carnes e derivados,TBCA 7.2
Contra-filé grelhado/frito com manteiga e sal,Carnes e derivados,TBCA 7.2
Contra-filé grelhado/frito com óleo,Carnes e derivados,TBCA 7.2
Contra-filé grelhado/frito com óleo,Carnes e derivados,TBCA 7.2
Contra-filé grelhado/frito com óleo e sal,Carnes e derivados,TBCA 7.2
Contra-filé grelhado/frito com óleo e sal,Carnes e derivados,TBCA 7.2
Contra-filé sem gordura crua,Carnes e derivados,TBCA 7.2
Contra-filé sem gordura crua,Carnes e derivados,TBCA 7.2
Contra-filé sem gordura grelhado com manteiga,Carnes e derivados,TBCA 7.2
Contra-filé sem gordura grelhado com manteiga e sal,Carnes e derivados,TBCA 7.2
Contra-filé sem gordura grelhado com óleo,Carnes e derivados,TBCA 7.2
Contrafilé sem gordura frita com óleo e sal,Carnes e derivados,TBCA 7.2
Contrafilé sem gordura frito com óleo,Carnes e derivados,TBCA 7.2
Contrafilé sem gordura grelhado,Carnes e derivados,TBCA 7.2
Contrafilé sem gordura grelhado/assado com sal,Carnes e derivados,TBCA 7.2
Contrafilé sem gordura refogado com óleo,Carnes e derivados,TBCA 7.2
Contrafilé sem gordura refogado com óleo e sal,Carnes e derivados,TBCA 7.2
Coração bovino cozido,Carnes e derivados,TBCA 7.2
Coração bovino cozido com óleo e sal,Carnes e derivados,TBCA 7.2
Coração bovino cozido com sal,Carnes e derivados,TBCA 7.2
Coração de frango à milanesa com sal,Carnes e derivados,TBCA 7.2
Coração de frango assado na brasa,Carnes e derivados,TBCA 7.2
Coração de frango cozido,Carnes e derivados,TBCA 7.2
Coração de frango cozido com sal,Carnes e derivados,TBCA 7.2
Coração de frango cru (Seara),Carnes e derivados,TBCA 7.2
Coração de frango frito,Carnes e derivados,TBCA 7.2
Coração de frango frito com óleo de soja,Carnes e derivados,TBCA 7.2
Coração de frango frito cru com óleo de soja e sal,Carnes e derivados,TBCA 7.2
Coração de frango grelhado,Carnes e derivados,TBCA 7.2
Coração de frango grelhado com sal,Carnes e derivados,TBCA 7.2
Coração de frango refogado com óleo,Carnes e derivados,TBCA 7.2
Coração de frango refogado com sal,Carnes e derivados,TBCA 7.2
Costela assada,Carnes e derivados,TBCA 7.2
Costela assada,Carnes e derivados,TBCA 7.2
Costela assada com batata e cebola,Carnes e derivados,TBCA 7.2
"Costela assada com batata, cebola e sal",Carnes e derivados,TBCA 7.2
"Costela assada com cenoura, abobrinha e cebola",Carnes e derivados,TBCA 7.2
"Costela assada com cenoura, abobrinha e cebola e sal",Carnes e derivados,TBCA 7.2
"Costela assada com mandioca, cebola e sal",Carnes e derivados,TBCA 7.2
Costela assada com sal,Carnes e derivados,TBCA 7.2
Costela cozida com óleo e sal,Carnes e derivados,TBCA 7.2
Costela cozida com sal,Carnes e derivados,TBCA 7.2
Costela crua,Carnes e derivados,TBCA 7.2
Costela de cabrito crua,Carnes e derivados,TBCA 7.2
Costela de porco assada com sal,Carnes e derivados,TBCA 7.2
Costela de porco crua,Carnes e derivados,TBCA 7.2
Costela de porco crua,Carnes e derivados,TBCA 7.2
Costela de porco frita com óleo de soja,Carnes e derivados,TBCA 7.2
Costela de porco frita com óleo de soja e sal,Carnes e derivados,TBCA 7.2
Costela de porco refogada,Carnes e derivados,TBCA 7.2
Costela de porco refogada com sal,Carnes e derivados,TBCA 7.2
Coxa de frango com pele assada,Carnes e derivados,TBCA 7.2
Coxa de frango com pele assada com sal,Carnes e derivados,TBCA 7.2
Coxa de frango com pele crua,Carnes e derivados,TBCA 7.2
Coxa de frango com pele crua (Seara),Carnes e derivados,TBCA 7.2
Coxa de frango sem pele cozida,Carnes e derivados,TBCA 7.2
Coxa de frango sem pele cozida com sal,Carnes e derivados,TBCA 7.2
Coxa de frango sem pele crua,Carnes e derivados,TBCA 7.2
Coxa de peru à milanesa,Carnes e derivados,TBCA 7.2
Coxa de peru à milanesa com sal,Carnes e derivados,TBCA 7.2
Coxa de peru cozida com óleo de soja e sal,Carnes e derivados,TBCA 7.2
Coxa de peru cozida e refogado com,Carnes e derivados,TBCA 7.2
Coxa de peru frita com óleo de soja,Carnes e derivados,TBCA 7.2
Coxa de peru frita com óleo de soja e sal,Carnes e derivados,TBCA 7.2
Coxa de peru sem pele assada,Carnes e derivados,TBCA 7.2
Coxa de peru sem pele assada com sal,Carnes e derivados,TBCA 7.2
Coxa de peru sem pele cozida,Carnes e derivados,TBCA 7.2
Coxa de peru sem pele cozida com sal,Carnes e derivados,TBCA 7.2
